date,split,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,historical_prior_target,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,is_holiday,is_before_holiday,is_after_holiday,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_month_start,is_month_end,HDD,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_min_7,rolling_max_7
2007-12-09,train,2274.584,200.936,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0,22577.73333333333,2426.7346382978726,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.37347653741307074,0.9276396261490467,1,0,0,12.5,2213.404,2946.188,1395.598,2199.9082857142857,2142.624714285714,2120.3233333333333,415.7600956455954,429.9039754040753,1762.06,2946.188
2007-12-10,train,1758.754,125.012,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0,19651.566666666666,2426.7346382978726,62.8,10.0,5.0,2.0,0.0,0,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.3574644155648614,0.9339267592294762,0,0,0,12.5,2274.584,1762.06,1569.716,2103.964857142857,2205.4094285714286,2123.7686,264.99868010200686,430.73932391809615,1762.06,2487.934
2007-12-11,train,2305.104,133.698,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,20811.4,2426.7346382978726,62.8,10.0,5.0,2.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.34134651424503615,0.9399375283564133,0,0,0,12.5,1758.754,2067.636,2801.012,2103.4925714285714,2218.912142857143,2095.3404,265.71157480423886,425.5449203017127,1758.754,2487.934
2007-12-12,train,1588.062,116.886,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,17302.7,2426.7346382978726,62.8,10.0,5.0,2.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.3251276029999093,0.9456701548465688,0,0,0,12.5,2305.104,2153.12,1644.94,2137.4165714285714,2183.490142857143,2109.2730666666666,275.35475781062644,425.3351222063247,1758.754,2487.934
2007-12-13,train,1847.746,111.49,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,19333.766666666666,2426.7346382978726,62.8,10.0,5.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.30881248126625377,0.9511229423235357,0,0,0,12.5,1588.062,2487.934,1719.452,2056.694,2179.427428571428,2090.3369333333335,344.2025490434318,435.6958607455675,1588.062,2487.934
2007-12-14,train,1974.808,179.55,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,15143.466666666667,2426.7346382978726,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.29240597695107734,0.9562942772197719,0,0,0,12.5,1847.746,1769.016,2331.728,1965.2385714285713,2188.5912857142857,2078.1151999999997,291.5461741033167,437.23558310085286,1588.062,2305.104
2007-12-15,train,2736.876,157.626,241.28064583333332,7.98,1706.0,3687.0,14313.0,25908.6,2426.7346382978726,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.27591294500296043,0.9611826292540837,1,0,0,12.5,1974.808,2213.404,3134.942,1994.6374285714285,2163.097,2075.675666666667,278.5477985976821,437.613443418315,1588.062,2305.104
2007-12-16,train,2762.218,126.938,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,27416.966666666667,1209.176,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.2593382659754056,0.9657865518844574,1,0,0,12.5,2736.876,2274.584,2946.188,2069.419142857143,2134.663714285714,2117.171933333333,393.58319900262387,439.37638542934786,1588.062,2736.876
2007-12-17,train,1798.422,105.194,242.62572916666664,5.189722222222222,1636.0,243.0,10567.0,17527.7,3390.46,62.8,10.0,5.0,2.0,0.0,0,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.2426868445825954,0.9701046827361175,0,0,0,12.5,2762.218,1758.754,1762.06,2139.081142857143,2121.523,2132.2540666666664,471.4082599627835,453.7456787087783,1588.062,2762.218
2007-12-18,train,2623.194,144.08,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,25693.9,2203.826,62.8,10.0,5.0,2.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.22596360824801906,0.974135744004672,0,0,0,12.5,1798.422,2305.104,2067.636,2144.748,2124.1202857142857,2105.1983333333333,466.28489297423783,448.4387304138586,1588.062,2762.218
2007-12-19,train,2196.052,109.336,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,21030.86666666667,1666.194,62.8,10.0,5.0,2.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.20917350564635637,0.9778785428342386,0,0,0,12.5,2623.194,1588.062,2153.12,2190.1894285714284,2163.8030000000003,2119.842866666667,498.87735177123676,458.1642473878361,1588.062,2762.218
2007-12-20,train,1949.758,119.434,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,16768.966666666667,2225.748,62.8,10.0,5.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.19232150523909483,0.9813319716704275,0,0,0,12.5,2196.052,1847.746,2487.934,2277.0451428571428,2166.869571428572,2135.5894666666663,423.85948859632686,452.1566482268105,1798.422,2762.218
2007-12-21,train,1982.576,106.47,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,19400.933333333334,1717.112,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.17541259380427843,0.9844950085880858,0,0,0,12.5,1949.758,1974.808,1769.016,2291.618285714286,2128.4284285714284,2130.7195333333334,408.10000424965494,453.3844566204426,1798.422,2762.218
2007-12-22,train,2611.264,141.314,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,22479.066666666666,2341.338,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.15845177496083632,0.9873667175937016,1,0,0,12.5,1982.576,2736.876,2213.404,2292.728,2143.682714285714,2138.298333333333,407.10429412620664,448.76781310301465,1798.422,2762.218
2007-12-23,train,2409.048,176.272,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,23126.800000000003,4773.386,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.14144406768794202,0.9899462489023779,1,0,0,12.5,2611.264,2762.218,2274.584,2274.7834285714284,2172.1012857142855,2160.927866666667,386.5115612030459,455.09811056819177,1798.422,2762.218
2007-12-24,train,2257.848,149.754,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,17979.800000000003,2550.012,62.8,10.0,5.0,2.0,0.0,0,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.12439450483979998,0.9922328391893008,0,0,0,12.5,2409.048,1798.422,1758.754,2224.3305714285716,2181.705857142857,2157.1422,331.4018708008186,452.45035265421336,1798.422,2623.194
2007-12-25,train,2694.968,151.812,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,27876.13333333333,2743.12,62.8,10.0,5.0,2.0,0.0,1,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.10730813165636247,0.9942258118156161,0,0,0,12.5,2257.848,2623.194,2305.104,2289.962857142857,2217.3554285714285,2169.102,273.41523004605966,450.12907580182457,1949.758,2623.194
2007-12-26,train,2580.28,140.314,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,29642.666666666664,3934.11,62.8,10.0,5.0,2.0,0.0,0,0,1,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.09019000427034513,0.9959245770286599,0,0,0,12.5,2694.968,2196.052,1588.062,2300.2162857142857,2245.2028571428573,2212.4143333333336,288.90182003447984,435.40774496780807,1949.758,2694.968
2007-12-27,train,2532.198,190.582,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,28631.300000000003,1528.76,62.8,10.0,5.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.07304518821104743,0.9973286321364752,0,0,0,12.5,2580.28,1949.758,1847.746,2355.106,2316.0755714285715,2246.0998000000004,302.0156977752377,422.88173565091313,1949.758,2694.968
2007-12-28,train,3113.052,206.8,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,25527.199999999997,2072.638,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.05587875690537313,0.9984375616565666,0,0,0,12.5,2532.198,1982.576,1974.808,2438.3117142857145,2364.9649999999997,2237.139333333333,246.93896997281604,413.46124529703195,1982.576,2694.968
2007-12-29,train,3298.956,199.892,240.55066666666667,9.56,4836.0,2434.0,14906.0,32806.6,3174.392,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.03869579017652689,0.9992510374388481,1,0,0,12.5,3113.052,2611.264,2736.876,2599.808285714286,2446.2681428571427,2286.0764,267.9815115374613,427.59284911939193,2257.848,3113.052
2007-12-30,train,2558.916,178.436,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,21971.6,2801.738,62.8,10.0,5.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.021501372740813793,0.999768818762748,1,0,0,12.5,3298.956,2409.048,2762.218,2698.05,2486.4167142857145,2338.726533333333,376.8290494764587,451.9663731443088,2257.848,3298.956
2007-12-31,train,2216.542,145.536,241.09479166666668,6.455,0.0,3457.0,14071.0,19414.36666666667,3494.196,62.8,10.0,5.0,2.0,0.0,0,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.004300592702981974,0.9999907524084426,0,0,1,12.5,2558.916,2257.848,1798.422,2719.459714285714,2471.8951428571427,2346.299466666667,361.6232565501047,453.74489313464704,2257.848,3298.956
2008-01-01,train,2759.738,142.508,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,28440.63333333333,2749.004,57.7,9.0,3.0,2.0,0.0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0,1,0,13.1,2216.542,2694.968,2623.194,2713.558857142857,2501.7608571428573,2315.6861333333336,370.6358027855299,429.00900572363184,2216.542,3298.956
2008-01-02,train,1644.106,111.666,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,15320.766666666666,1269.236,57.7,9.0,3.0,2.0,0.0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.03439806061360801,0.9994082116062598,0,0,0,13.1,2759.738,2580.28,2196.052,2722.8117142857145,2511.5139999999997,2309.4711333333335,370.90272209556895,420.8326619862021,2216.542,3298.956
2008-01-03,train,1510.108,121.182,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,16521.466666666667,1014.054,57.7,9.0,3.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.051584366869408364,0.9986686402879997,0,0,0,13.1,1644.106,2532.198,1949.758,2589.072571428572,2472.089285714286,2305.5393333333336,554.3014516304434,426.6344552043796,1644.106,3298.956
2008-01-04,train,2291.852,136.706,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,19878.533333333333,3259.412,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.06875540848113941,0.9976335468520451,0,0,0,13.1,1510.108,3113.052,1982.576,2443.0597142857146,2440.6857142857143,2286.955066666667,689.8299481325589,448.9160720911172,1510.108,3298.956
2008-01-05,train,2183.248,129.464,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,19397.466666666667,2713.364,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.08590610426133272,0.9963032375991965,1,0,0,13.1,2291.852,3298.956,2611.264,2325.745428571429,2462.776857142857,2291.5794666666666,623.5420010656454,448.20385433937184,1510.108,3298.956
2008-01-06,train,1825.184,116.958,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,18184.733333333334,1508.378,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.10303137904317879,0.9946781061893646,1,0,0,13.1,2183.248,2558.916,2409.048,2166.3585714285714,2432.2042857142856,2281.4232666666667,452.43144448591926,447.05165590026104,1510.108,2759.738
2008-01-07,train,1695.814,116.172,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0,16399.566666666666,2447.62,57.7,9.0,3.0,2.0,0.0,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.1201261651823505,0.9927586335250793,0,0,0,13.1,1825.184,2216.542,2257.848,2061.539714285714,2390.499714285714,2283.295533333333,430.8044946243799,444.9443284933442,1510.108,2759.738
2008-01-08,train,2043.55,127.452,240.82180555555558,5.99,2197.0,3511.0,9793.0,18558.166666666664,2241.36,57.7,9.0,3.0,2.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.13718540405660057,0.9905453876091833,0,0,0,13.1,1695.814,2759.738,2694.968,1987.1499999999999,2350.3544285714283,2266.0425333333333,444.32492950992037,457.6027472186418,1510.108,2759.738
2008-01-09,train,1788.44,125.336,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0,19398.333333333332,1869.054,57.7,9.0,3.0,2.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.1542040475626894,0.988039023376751,0,0,0,13.1,2043.55,1644.106,2580.28,1884.8374285714287,2303.8245714285713,2258.3414,293.7009715832546,459.3946054018428,1510.108,2291.852
2008-01-10,train,1894.076,120.504,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0,19983.933333333334,2154.8,57.7,9.0,3.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.17117705961019986,0.985240282501282,0,0,0,13.1,1788.44,1510.108,2532.198,1905.4565714285714,2247.2645714285713,2259.330933333333,278.66538010718364,458.3120861451099,1510.108,2291.852
2008-01-11,train,1705.818,95.484,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0,18882.3,2255.194,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.18809941761179758,0.9821499931752291,0,0,0,13.1,1894.076,2291.852,3113.052,1960.309142857143,2201.6844285714283,2245.6299999999997,219.3527436006636,463.01610928852926,1695.814,2291.852
2008-01-12,train,2871.408,162.724,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0,28525.800000000003,1461.296,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.20496611396949532,0.9787690698649216,1,0,0,13.1,1705.818,2183.248,3298.956,1876.59,2101.1677142857143,2249.5552,180.03544477684213,457.71820540547805,1695.814,2183.248
2008-01-13,train,2886.11,144.786,239.74702777777776,8.456805555555555,6505.0,341.0,9379.0,31876.833333333336,3186.814,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.22177215755648186,0.975098513039961,1,0,0,13.1,2871.408,1825.184,2558.916,1974.8985714285716,2070.6285714285714,2283.6772666666666,412.80509240675315,464.8319503486808,1695.814,2871.408
2008-01-14,train,2024.932,120.11,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0,17753.86666666667,3011.038,57.7,9.0,3.0,2.0,0.0,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.23851257519407648,0.9711394088771653,0,0,0,13.1,2886.11,1695.814,2216.542,2126.459428571429,2093.9995714285715,2314.0540000000005,527.5012206364536,473.6445676091436,1695.814,2886.11
2008-01-15,train,2686.912,113.144,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0,22604.86666666667,2148.678,57.7,9.0,3.0,2.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.2551824131233728,0.9668929289391521,0,0,0,13.1,2024.932,2043.55,2759.738,2173.476285714286,2080.313142857143,2290.3225333333335,496.47481746331744,469.5468735824077,1705.818,2886.11
2008-01-16,train,2135.852,128.93,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0,21614.533333333333,1686.404,57.7,9.0,3.0,2.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.2717767384711357,0.9623603298276545,0,0,0,13.1,2686.912,1788.44,1644.106,2265.385142857143,2075.1112857142857,2287.8123333333333,527.0243816445364,467.13221080327094,1705.818,2886.11
2008-01-17,train,1572.282,116.718,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0,16190.7,2847.688,57.7,9.0,3.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.2882906407095177,0.9575429528116719,0,0,0,13.1,2135.852,1894.076,1510.108,2315.0154285714284,2110.236,2299.06,489.6577379608628,458.9326565093795,1705.818,2886.11
2008-01-18,train,2186.988,119.29,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0,19586.800000000003,1821.462,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.3047192331091634,0.9524422234305676,0,0,0,13.1,1572.282,1705.818,2291.852,2269.044857142857,2114.677,2264.0296,547.4574704027757,473.22393389479635,1572.282,2886.11
2008-01-19,train,1980.306,134.982,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0,16415.1,1480.44,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.321057654185271,0.9470596510722283,1,0,0,13.1,2186.988,2871.408,2183.248,2337.7834285714284,2107.186714285714,2263.7274666666667,492.39076422791385,473.27172235362366,1572.282,2886.11
2008-01-20,train,1740.368,138.614,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0,21911.133333333335,3133.732,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.3373010691361842,0.9413968285264122,1,0,0,13.1,1980.306,2886.11,1825.184,2210.483142857143,2092.690857142857,2264.7457333333336,444.2764487881457,472.605301820838,1572.282,2886.11
2008-01-21,train,1858.998,122.4,239.56475,5.519027777777778,0.0,376.0,10447.0,20160.3,3407.262,57.7,9.0,3.0,2.0,0.0,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.3534446712740877,0.9354554315134164,0,0,0,13.1,1740.368,2024.932,1695.814,2046.8057142857142,2086.6325714285713,2256.6721333333335,356.2054348198998,479.60882502677686,1572.282,2686.912
2008-01-22,train,2325.018,143.462,240.09477777777778,6.92875,4670.0,7640.0,7552.0,18888.300000000003,2180.494,57.7,9.0,3.0,2.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.3694836834473831,0.9292372181882051,0,0,0,13.1,1858.998,2686.912,2043.55,2023.100857142857,2098.2885714285717,2231.5966,363.3532962042203,480.09553573404867,1572.282,2686.912
2008-01-23,train,1882.308,107.984,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0,16509.8,1777.64,57.7,9.0,3.0,2.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.38541335945432564,0.9227440286201427,0,0,0,13.1,2325.018,2135.852,1788.44,1971.401714285714,2118.3934285714286,2228.7956,265.8172383861395,479.2689537239964,1572.282,2325.018
2008-01-24,train,1645.022,104.306,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0,20055.033333333333,2987.854,57.7,9.0,3.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4012289854475009,0.9159777842484877,0,0,0,13.1,1882.308,1572.282,1894.076,1935.181142857143,2125.0982857142853,2216.2776000000003,256.7953498510796,483.37077135448743,1572.282,2325.018
2008-01-25,train,2239.856,119.626,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0,23500.933333333334,1596.344,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.4169258813287287,0.908940487313808,0,0,0,13.1,1645.022,2186.988,1705.818,1945.5725714285713,2107.3087142857144,2181.2794000000004,240.62549671418435,485.5219025130599,1645.022,2325.018
2008-01-26,train,2834.988,168.422,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0,26407.800000000003,1617.972,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.4324994021339788,0.901634220265486,1,0,0,13.1,2239.856,1980.306,2871.408,1953.125142857143,2145.4542857142856,2169.9319333333333,250.1085817023048,479.81967899057025,1645.022,2325.018
2008-01-27,train,2381.766,140.758,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0,24786.1,2044.072,57.7,9.0,3.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,1,0,0,13.1,2834.988,1740.368,2886.11,2075.2225714285714,2142.852857142857,2180.024933333333,417.9143933897009,490.7625177258486,1645.022,2834.988
2008-01-28,train,2308.196,107.836,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0,24255.933333333334,3092.35,57.7,9.0,3.0,2.0,0.0,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,0,0,0,13.1,2381.766,1858.998,2024.932,2166.850857142857,2106.8282857142854,2155.6487333333334,402.282183632094,460.0195495241556,1645.022,2834.988
2008-01-29,train,2676.024,117.176,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0,25837.4,1982.664,57.7,9.0,3.0,2.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4784338202547012,0.8781236129591848,0,0,0,13.1,2308.196,2325.018,2686.912,2231.022,2127.0614285714287,2122.6234,380.2116187809054,407.69835771785046,1645.022,2834.988
2008-01-30,train,1640.646,116.47,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,19822.1,1707.798,57.7,9.0,3.0,2.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.49346814167723735,0.8697638720650646,0,0,0,13.1,2676.024,1882.308,2135.852,2281.1657142857143,2126.2837142857143,2126.527,416.1241877427556,412.55154010996165,1645.022,2834.988
2008-01-31,train,1953.922,137.576,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0,21696.366666666665,2363.752,57.7,9.0,3.0,2.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5083564379375122,0.8611467540480452,0,0,1,13.1,1640.646,1645.022,1572.282,2246.6425714285715,2090.911857142857,2107.330466666667,462.20326231029816,421.5196998440288,1640.646,2834.988
2008-02-01,train,1534.652,179.25,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0,17720.533333333333,1824.76,35.3,8.0,3.0,1.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.5230943033491326,0.8522748088519838,0,1,0,12.4,1953.922,2239.856,2186.988,2290.771142857143,2118.171857142857,2080.4699333333333,406.5910802839543,403.8154573354366,1640.646,2834.988
2008-02-02,train,2940.438,231.426,240.2891736111111,8.65625,6286.0,2764.0,15206.0,24751.300000000003,1667.736,35.3,8.0,3.0,1.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5376773767406141,0.8431506618282,1,0,0,12.4,1534.652,2834.988,1980.306,2190.0277142857144,2071.5764285714286,2076.8214666666668,498.3266962243756,408.36280263373163,1534.652,2834.988
2008-02-03,train,2084.568,153.708,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0,19536.800000000003,4029.722,35.3,8.0,3.0,1.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5521013427459208,0.8337770129585915,1,0,0,12.4,2940.438,2381.766,1740.368,2205.092,2140.157285714286,2124.4991333333332,522.0999704475473,423.1458436542199,1534.652,2940.438
2008-02-04,train,1628.138,104.034,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0,16191.633333333335,3595.94,35.3,8.0,3.0,1.0,0.0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5663619330814524,0.8241566360566663,0,0,0,12.4,2084.568,2308.196,1858.998,2162.635142857143,2164.743,2117.5896666666667,517.4012811024654,422.00976604946516,1534.652,2940.438
2008-02-05,train,2472.456,152.786,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0,18589.6,1645.28,35.3,8.0,3.0,1.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.580454927809098,0.8142923779467267,0,0,0,12.4,1628.138,2676.024,2325.018,2065.484,2148.2529999999997,2099.086,548.4303867705812,431.10345119983873,1534.652,2940.438
2008-02-06,train,1669.54,114.26,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0,16927.666666666668,1273.48,35.3,8.0,3.0,1.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5943761565849831,0.804187157621448,0,0,0,12.4,2472.456,1640.646,1882.308,2036.402857142857,2158.7842857142855,2120.6617333333334,515.0408498191887,433.11513427827686,1534.652,2940.438
2008-02-07,train,1518.31,108.706,241.07054861111112,4.439305555555555,0.0,295.0,8089.0,16921.166666666668,2328.018,35.3,8.0,3.0,1.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6081214998935418,0.7938439653781019,0,0,0,12.4,1669.54,1953.922,1645.022,2040.5305714285714,2143.5865714285715,2119.785933333333,511.4437182613042,434.0294395578367,1534.652,2940.438
2008-02-08,train,1950.564,119.094,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0,20085.4,1801.414,35.3,8.0,3.0,1.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6216868902665479,0.7832658619336791,0,0,0,12.4,1518.31,1534.652,2239.856,1978.3002857142856,2134.535714285714,2102.2779333333333,548.87051949912,447.5924314717039,1518.31,2940.438
2008-02-09,train,2102.276,144.528,241.76450694444446,6.09,2050.0,2838.0,10293.0,19856.933333333334,1620.198,35.3,8.0,3.0,1.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6350683134867438,0.7724559775191742,1,0,0,12.4,1950.564,2940.438,2834.988,2037.7162857142855,2113.8720000000003,2107.6820666666667,514.2610808703112,444.64155598940926,1518.31,2940.438
