date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,historical_prior_target,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,is_holiday,is_before_holiday,is_after_holiday,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_month_start,is_month_end,HDD,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_min_7,rolling_max_7
2007-10-01,1720.922,146.734,239.23991666666666,5.0737499999999995,1507.0,6622.0,5960.0,14593.033333333333,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9999994220246925,0.001075151282798226,0,1,0,5.199999999999999,1516.29,1354.53,1461.186,1690.6162857142856,1489.2970000000003,1395.9958000000001,322.5199019232256,300.7711561126466,1354.53,2296.522
2007-10-02,2198.864,161.828,238.49379166666665,6.474027777777778,508.0,8022.0,12815.0,15302.73333333333,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.999832969770105,0.018276557681691223,0,0,0,5.199999999999999,1720.922,1764.342,1167.52,1742.958,1507.8495714285714,1396.6436666666666,286.6186148618563,301.4719946588892,1392.6,2296.522
2007-10-03,1280.454,157.738,239.26106944444444,3.8,979.0,5024.0,3692.0,11645.900000000001,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9993706508539969,0.03547255575312556,0,0,0,5.199999999999999,2198.864,1829.532,1298.684,1805.0325714285714,1581.5169999999998,1414.5235333333333,334.992940414593,332.1289602780236,1392.6,2296.522
2007-10-04,1518.458,138.448,239.2050763888889,4.454583333333334,2400.0,444.0,9710.0,12753.633333333335,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9986126020839734,0.052658056924614005,0,0,0,5.199999999999999,1280.454,1392.6,1255.532,1726.5928571428574,1580.214857142857,1422.5746,388.33717199679967,325.57287859896104,1280.454,2296.522
2007-10-05,1394.092,150.636,238.8271111111111,4.089722222222222,0.0,351.0,9425.0,13458.866666666665,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9975590477788613,0.06982797572987089,0,0,0,5.199999999999999,1518.458,1680.498,1238.78,1744.5725714285713,1598.9952857142855,1420.3583999999998,372.90314966527365,324.6544973672782,1280.454,2296.522
2007-10-06,1756.24,186.192,238.38071527777777,5.167638888888889,4840.0,347.0,9666.0,14417.666666666668,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9962102997023297,0.0869772313136861,1,0,0,5.199999999999999,1394.092,2296.522,1176.172,1703.6574285714287,1610.089,1425.6090666666666,396.0962197963368,322.8483755943748,1280.454,2296.522
2007-10-07,2106.114,153.178,238.8262777777778,6.207916666666667,2498.0,8255.0,10886.0,13462.900000000001,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9945667569706337,0.1041007489354256,1,0,0,5.199999999999999,1756.24,1516.29,1417.97,1626.4742857142858,1651.5224285714287,1454.1012666666668,303.02066926075094,312.5504768742806,1280.454,2198.864
2007-10-08,1095.242,121.896,239.09654861111113,3.2311111111111113,0.0,420.0,5082.0,12752.033333333333,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9926289059345095,0.121193461470736,0,0,0,5.199999999999999,2106.114,1720.922,1354.53,1710.7348571428572,1700.6755714285714,1479.7552,346.20416120521304,333.4507198276002,1280.454,2198.864
2007-10-09,1687.858,159.802,238.87914583333333,4.9823611111111115,2034.0,2147.0,9290.0,14659.966666666667,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9903973200352558,0.1382503109109819,0,0,0,5.199999999999999,1095.242,2198.864,1764.342,1621.352,1682.1550000000002,1467.2715333333333,416.7226377084187,340.76825844843813,1095.242,2198.864
2007-10-10,1166.972,132.752,239.4211597222222,3.4886111111111116,1863.0,2117.0,3345.0,12124.533333333333,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9878726596350429,0.15526624985999563,0,0,0,5.199999999999999,1687.858,1280.454,1829.532,1548.3511428571426,1676.6918571428573,1467.5500666666667,335.54572528912445,340.9510766747196,1095.242,2106.114
2007-10-11,1732.446,153.108,238.4441527777778,5.1090277777777775,2630.0,414.0,7806.0,18024.1,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9850556718215013,0.172236243027682,0,0,0,5.199999999999999,1166.972,1518.458,1392.6,1532.1394285714284,1629.366142857143,1469.2032666666667,352.9369717701458,339.310902544019,1095.242,2106.114
2007-10-12,1914.504,137.984,238.48131250000003,5.667083333333333,1020.0,5028.0,11659.0,14201.400000000001,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.981947190186646,0.18915526872004093,0,0,0,5.199999999999999,1732.446,1394.092,1680.498,1562.7091428571428,1653.640857142857,1494.165733333333,360.73559691802615,329.7642855234977,1095.242,2106.114
2007-10-13,1926.728,125.204,238.76540972222222,5.700694444444444,969.0,3799.0,8463.0,18881.133333333335,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9785481345802031,0.20601832032517084,1,0,0,5.199999999999999,1914.504,1756.24,2296.522,1637.0537142857142,1670.3555714285715,1515.0570666666667,373.5904840962005,336.03053970640013,1095.242,2106.114
2007-10-14,2061.252,150.05,239.1010347222222,6.078749999999999,2930.0,7494.0,7126.0,16804.199999999997,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9748595108374125,0.22282040779479959,1,0,0,5.199999999999999,1926.728,2106.114,1516.29,1661.4091428571428,1643.9417142857142,1541.0685999999998,387.93741154100917,336.70988440501884,1095.242,2106.114
2007-10-15,1266.33,118.182,239.29270833333334,3.7219444444444445,1061.0,339.0,7654.0,12051.5,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9708824104813836,0.23955655912092708,0,0,0,5.199999999999999,2061.252,1095.242,1720.922,1655.0002857142858,1682.8675714285714,1571.928,379.64830170641727,340.65577274791997,1095.242,2061.252
2007-10-16,1964.442,185.414,238.86261805555554,5.823194444444444,0.0,7871.0,9876.0,14993.7,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9666180104000972,0.2562218218071163,0,0,0,5.199999999999999,1266.33,1687.858,2198.864,1679.4414285714286,1650.3967142857143,1577.6286,341.1623915023673,333.7662164793459,1166.972,2061.252
2007-10-17,1576.93,136.4,239.19213194444444,4.6369444444444445,1065.0,453.0,8968.0,15796.166666666668,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9620675724981452,0.27281126433401914,0,0,0,5.199999999999999,1964.442,1166.972,1280.454,1718.9534285714285,1633.6522857142859,1588.0358666666666,357.905193285803,340.9625081704913,1166.972,2061.252
2007-10-18,1518.53,122.5,239.80028472222222,4.43375,1162.0,317.0,9864.0,13965.833333333332,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.957232443323312,0.28931997761869527,0,0,0,5.199999999999999,1576.93,1732.446,1518.458,1777.518857142857,1654.8291428571429,1591.894,276.903880764557,340.13148690672404,1266.33,2061.252
2007-10-19,2085.648,121.478,239.65217361111112,6.103194444444445,1299.0,3124.0,11648.0,18689.800000000003,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9521140536681102,0.3057430764672831,0,0,0,5.199999999999999,1518.53,1914.504,1394.092,1746.9594285714286,1654.8342857142857,1603.5943333333332,293.98442987276513,330.9430346747711,1266.33,2061.252
2007-10-20,1660.246,139.544,241.82481944444444,4.814722222222222,2363.0,296.0,13225.0,11786.766666666666,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9467139181463862,0.3220757010206104,1,0,0,5.199999999999999,2085.648,1926.728,1756.24,1771.4085714285716,1704.231142857143,1629.8264666666664,316.49526350897395,337.0734676589606,1266.33,2085.648
2007-10-21,1941.94,154.028,241.49074305555555,5.701666666666666,3712.0,4357.0,7313.0,16983.666666666668,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9410336347451197,0.3383130181923076,1,0,0,5.199999999999999,1660.246,2061.252,2106.114,1733.3397142857143,1697.3744285714286,1643.316933333333,310.6723456600224,329.5925580268532,1266.33,2085.648
2007-10-22,1652.896,116.41,240.54540277777778,4.805833333333333,0.0,299.0,13027.0,14222.266666666666,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9350748843515574,0.3544502230989869,0,0,0,5.199999999999999,1941.94,1266.33,1095.242,1716.295142857143,1685.6477142857143,1666.7556,292.4203106029718,324.7997179990275,1266.33,2085.648
2007-10-23,1958.404,128.3,241.2322986111111,5.715,1067.0,5186.0,10680.0,15707.066666666666,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9288394302558068,0.3704825404820963,0,0,0,5.199999999999999,1652.896,1964.442,1687.858,1771.518857142857,1725.4801428571427,1682.6464,221.0810709185027,311.3538369509999,1518.53,2085.648
2007-10-24,1865.636,146.782,240.80827083333332,5.473194444444444,4459.0,364.0,9115.0,17155.933333333334,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9223291176290545,0.3864052261209853,0,0,0,5.199999999999999,1958.404,1576.93,1166.972,1770.6562857142856,1744.8048571428571,1700.6608666666666,220.21298359974276,311.1462772030085,1518.53,2085.648
2007-10-25,1853.918,132.2,240.47263194444446,5.413611111111111,1478.0,2433.0,7385.0,19602.633333333335,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9155458729775467,0.40221356823680365,0,0,0,5.199999999999999,1865.636,1518.53,1732.446,1811.9,1794.7094285714286,1717.6977333333334,204.347136611525,305.48157242723414,1518.53,2085.648
2007-10-26,1437.568,109.676,240.68085416666665,4.365833333333334,0.0,348.0,5766.0,17845.466666666667,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9084917035725082,0.41790288888678667,0,0,0,5.199999999999999,1853.918,2085.648,1914.504,1859.8125714285713,1803.3860000000002,1720.6836,158.20702015907864,306.38962985124937,1652.896,2085.648
2007-10-27,1785.688,109.186,240.20120833333334,5.309166666666666,1374.0,4856.0,8949.0,14582.466666666667,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9011686968561569,0.4334685453485363,1,0,0,5.199999999999999,1437.568,1660.246,1926.728,1767.2297142857144,1769.3191428571429,1707.6181333333334,190.3787919786074,309.9248423539471,1437.568,1958.404
2007-10-28,512.158,92.298,240.86605555555556,1.485277777777778,0.0,283.0,1765.0,6487.966666666667,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.8935790198239952,0.4489059314938798,1,0,0,5.199999999999999,1785.688,1941.94,2061.252,1785.1499999999999,1759.2448571428572,1720.7210666666665,184.4413833353635,304.4076612854958,1437.568,1958.404
2007-10-29,545.428,86.998,241.19330555555555,1.5744444444444443,0.0,269.0,2749.0,6072.466666666667,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8857249183835637,0.4642104791518923,0,0,0,5.199999999999999,512.158,1652.896,1266.33,1580.8954285714285,1648.5952857142859,1681.7764,501.3311882108948,376.03938175983205,512.158,1958.404
2007-10-30,811.008,89.84,240.62592361111112,2.3513888888888888,0.0,1935.0,4256.0,7325.799999999999,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.8776087166898392,0.4793776594606945,0,0,0,5.199999999999999,545.428,1958.404,1964.442,1422.6857142857145,1597.1022857142857,1623.4066,632.4284253472744,411.55413643546876,512.158,1958.404
2007-10-31,1283.21,107.2,240.33897916666666,3.7423611111111112,0.0,4700.0,8915.0,7771.833333333332,1593.9540645161292,55.31548757170172,9.48565965583174,3.739961759082218,1.439770554493308,0.0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.8692328164574792,0.49440298420761813,0,0,1,5.199999999999999,811.008,1865.636,1576.93,1258.7720000000002,1514.7141428571429,1599.8971999999999,618.9878678821806,437.22732081452546,512.158,1865.636
2007-11-01,496.216,85.046,240.93840277777778,1.4359722222222224,0.0,293.0,1991.0,5986.266666666666,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,1,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.8605996962501181,0.5092820071573356,0,1,0,10.0,1283.21,1853.918,1518.53,1175.5682857142856,1493.7341428571428,1585.3067999999998,560.1680072923649,440.34162126760066,512.158,1853.918
2007-11-02,1443.602,93.362,239.3489861111111,4.202638888888889,1346.0,2115.0,12245.0,8354.033333333333,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.8517119107469189,0.5240103253675756,0,0,0,10.0,496.216,1437.568,2085.648,981.6108571428571,1420.7117142857144,1528.5518666666665,519.736148269937,467.42708147679303,496.216,1785.688
2007-11-03,492.55,88.124,240.19050694444445,1.4343055555555557,0.0,282.0,1936.0,5991.166666666666,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.8425720899866032,0.5385835804920232,1,0,0,10.0,1443.602,1785.688,1660.246,982.472857142857,1374.8512857142857,1533.9901333333335,520.6226531053657,465.3856726345351,496.216,1785.688
2007-11-04,1485.686,138.802,240.20552083333334,4.384027777777778,0.0,4387.0,7068.0,13306.433333333334,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.8331829385891785,0.5529974600700271,1,0,0,10.0,492.55,512.158,1941.94,797.7388571428571,1291.4444285714287,1499.7932,404.6131828678711,502.7580586703296,492.55,1443.602
2007-11-05,1500.592,131.35,239.65911111111112,4.39625,1265.0,397.0,6583.0,16764.866666666665,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.8235472349556007,0.5672476988027229,0,0,0,10.0,1485.686,545.428,1652.896,936.8142857142858,1258.854857142857,1502.8463333333334,454.34788214821134,502.37199165203936,492.55,1485.686
2007-11-06,2082.378,200.526,238.70195833333335,6.149861111111111,1105.0,5515.0,10690.0,17396.300000000003,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8136678304455991,0.5813300798152042,0,0,0,10.0,1500.592,811.008,1958.404,1073.2662857142857,1247.976,1494.3247333333334,460.60106318219164,500.0885826224936,492.55,1500.592
2007-11-07,1844.758,193.52,239.5649097222222,5.481111111111111,5042.0,301.0,6374.0,19028.966666666667,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8035476485339116,0.5952404359043674,0,0,0,10.0,2082.378,1283.21,1865.636,1254.8905714285715,1256.8312857142857,1493.5335333333335,576.1272156653251,499.10509159817525,492.55,2082.378
2007-11-08,1501.06,134.698,240.75264583333333,4.435,1715.0,314.0,6500.0,16488.666666666668,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.7931896839451843,0.6089746507720486,0,0,0,10.0,1844.758,496.216,1853.918,1335.1117142857142,1255.3400000000001,1518.5174000000002,618.2810826136438,497.2360694454481,492.55,2082.378
2007-11-09,2171.226,113.242,238.71543749999998,6.367222222222222,0.0,4573.0,15375.0,16239.099999999999,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7825970017677834,0.6225286602431057,0,0,0,10.0,1501.06,1443.602,1437.568,1478.6608571428571,1230.135857142857,1512.2908,495.5093846885961,496.2109173196413,492.55,2082.378
2007-11-10,2611.6,237.652,239.11040972222222,7.706944444444445,3697.0,304.0,13767.0,25758.666666666664,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.7717727365467836,0.6358984534680745,1,0,0,10.0,2171.226,492.55,1785.688,1582.607142857143,1282.5400000000002,1545.7659333333334,559.1602100958823,505.89169984411444,492.55,2171.226
2007-11-11,1887.124,185.61,240.26026388888891,5.540555555555556,3445.0,320.0,6024.0,21663.066666666666,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.7607200913564104,0.6490800741100398,1,0,0,10.0,2611.6,1485.686,512.158,1885.3285714285714,1341.5337142857145,1575.0710666666669,429.16211495379554,541.3028673662837,1485.686,2611.6
2007-11-12,2156.146,137.468,239.82559027777776,6.271944444444444,1018.0,4165.0,13281.0,17471.76666666667,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7494423368521954,0.6620696215153815,0,0,0,10.0,1887.124,1500.592,545.428,1942.676857142857,1439.7455714285716,1574.1584,392.0773697062933,540.7336128053159,1500.592,2611.6
2007-11-13,2214.398,140.952,241.12297916666668,6.4534722222222225,978.0,4933.0,11076.0,19919.63333333333,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.7379428103031386,0.6748632518680403,0,0,0,10.0,2156.146,2082.378,811.008,2036.3274285714288,1554.7968571428573,1581.8056666666666,344.258873124497,547.4720016016142,1501.06,2611.6
2007-11-14,2047.994,141.59,239.9460277777778,5.9406944444444445,1055.0,295.0,16345.0,16438.23333333333,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.7262249146041543,0.6874571793269664,0,0,0,10.0,2214.398,1844.758,1283.21,2055.187428571429,1655.039,1586.9105333333332,350.7571824946928,552.7849450058176,1501.06,2611.6
2007-11-15,1491.988,133.066,239.98499305555558,4.396388888888889,1606.0,571.0,7503.0,15186.466666666667,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.7142921172691032,0.699847677146407,0,0,0,10.0,2047.994,1501.06,496.216,2084.221142857143,1709.6664285714287,1612.966,338.6379855339215,555.5681817281198,1501.06,2611.6
2007-11-16,2309.754,123.978,240.9835138888889,6.718055555555556,1991.0,4660.0,13564.0,18280.9,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7021479494046978,0.7120310787787131,0,0,0,10.0,1491.988,2171.226,1443.602,2082.925142857143,1780.793,1597.2175333333334,341.24906132394335,551.9458995149439,1491.988,2611.6
2007-11-17,2610.094,168.03,240.6034236111111,7.598888888888888,2588.0,2199.0,14990.0,23724.566666666666,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.6897960046655887,0.7240037789593305,1,0,0,10.0,2309.754,2611.6,492.55,2102.7148571428575,1842.661,1621.6450000000002,351.09789485907277,567.027324107109,1491.988,2611.6
2007-11-18,2183.858,161.762,242.26045833333333,6.3476388888888895,5201.0,2097.0,7066.0,22033.63333333333,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.6772399381909491,0.7357622347736527,1,0,0,10.0,2610.094,1887.124,1485.686,2102.499714285714,1993.9141428571431,1658.0304666666668,350.73436592085056,594.5372369962074,1491.988,2610.094
2007-11-19,1723.654,112.03,242.76635416666664,5.00625,1089.0,253.0,10750.0,16635.566666666666,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.6644834655228552,0.7473029667054296,0,0,0,10.0,2183.858,2156.146,1500.592,2144.8902857142857,2043.7835714285716,1661.3041333333335,338.0683661518301,597.2372483092302,1491.988,2610.094
2007-11-20,2095.856,124.832,241.33882638888886,6.090416666666667,1015.0,3954.0,11026.0,18935.933333333334,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.6515303615068021,0.75862255966641,0,0,0,10.0,1723.654,2214.398,2082.378,2083.1057142857144,2059.7165714285716,1663.4177333333334,373.3482077961105,597.3455639210872,1491.988,2610.094
2007-11-21,1755.212,131.612,241.49511805555554,5.1211111111111105,1141.0,549.0,9473.0,18090.533333333333,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.6383844591746642,0.7697176640069211,0,0,0,10.0,2095.856,2047.994,1844.758,2066.171142857143,2060.6792857142855,1668.548266666667,369.06430178647616,600.4730459835424,1491.988,2610.094
2007-11-22,1932.378,143.108,241.5650486111111,5.65625,2867.0,297.0,9001.0,20041.3,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.6250496486104377,0.7805849965070866,0,0,0,10.0,1755.212,1491.988,1501.06,2024.345142857143,2054.283142857143,1671.9588,387.593006728887,600.6716110903029,1491.988,2610.094
2007-11-23,2522.618,138.912,240.72236805555556,7.340694444444445,2168.0,6181.0,13685.0,20009.63333333333,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.6115298757991053,0.7912213413483807,0,0,0,10.0,1932.378,2309.754,2171.226,2087.258,2085.0915714285716,1671.0912666666666,315.8896610759254,600.262295409778,1723.654,2610.094
2007-11-24,1899.054,150.512,241.80274305555557,5.512638888888889,1573.0,4131.0,13451.0,12495.900000000001,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.5978291414589552,0.801623551065242,1,0,0,10.0,2522.618,2610.094,2611.6,2117.667142857143,2110.191,1692.9906666666668,349.35142661004346,619.2874795677147,1723.654,2610.094
2007-11-25,1395.598,122.776,242.66115972222224,4.086666666666667,3556.0,279.0,5678.0,13746.966666666667,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.5839514998576998,0.8117885474764613,1,0,0,10.0,1899.054,2183.858,1887.124,2016.0900000000001,2059.294857142857,1694.4952,278.4961401838983,619.7465853140627,1723.654,2522.618
2007-11-26,1569.716,117.05,241.11649305555557,4.601388888888889,1088.0,288.0,8926.0,15859.933333333334,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.5699010576127624,0.8217133225960589,0,0,0,10.0,1395.598,1723.654,2156.146,1903.4814285714288,2024.185857142857,1693.0962,349.6331382820404,620.3935987653817,1395.598,2522.618
2007-11-27,2801.012,139.994,241.32109722222222,8.15625,1063.0,11020.0,15111.0,19489.533333333333,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.5556819724760489,0.8313949395234058,0,0,0,10.0,1569.716,2095.856,2214.398,1881.4902857142858,1982.298,1685.8971333333332,367.22748921329514,620.5351677989108,1395.598,2522.618
2007-11-28,1644.94,115.44200000000001,242.89480555555556,4.775555555555556,1182.0,769.0,7810.0,17654.666666666668,1953.7814642857143,39.7,7.0,5.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.5412984521036173,0.8408305333122887,0,0,0,10.0,2801.012,1755.212,2047.994,1982.2268571428572,2024.199,1762.1922666666665,506.23918899120446,611.8947997089223,1395.598,2801.012
